Reporting Account Name,Cusip,Security Description1,Security Description2,Coupon Rate,Maturity Date,Shares,Base Cost,Base Market Value,Base Unrealized Gain/Loss,Fair Value Hierarchy Level,Fair Value Hierarchy Override,Accrued Interest Income,Total Interest Receivable Market,Holdings As Of Date,Price Date,Acctg Status Update (CDT),Reporting Accounting Status,Holdings Price Base,Holdings Price Local,Price Source,Price Source Description,Price Type Description,5500 Category Description,Asset Category Description,Asset Type Description,Security Type Description,Issue Type Description,Asset Types,Security Type,Issuer Name,S&P Issue Quality Rating,S&P Base LT Rating,S&P Base ST Rating,S&P Ultimate LT Rating,S&P Ultimate ST Rating,S&P Parent LT Rating,S&P Parent ST Rating,S&P Quality Rating - Non GRS,Moody's Issue Quality Rating,Moody's Base LT Rating,Moody's Base ST Rating,Moody's Ultimate LT Rating,Moody's Ultimate ST Rating,Moody's Parent LT Rating,Moody's Parent ST Rating,Moody Quality Rating - Non GRS,Worst Rating,Average Issue Quality Rating,Payment Frequency,Payment Frequency Desc,Income Rate Type Desc,Ticker,Frequency Requirement,Frequency Requirement Desc,Position Type,Security Class Type,Fitch Issue Quality Rating,Fitch Base LT Rating,Fitch Ultimate LT Rating,Fitch Parent LT Rating,Parent Issuer Name,Income Rate Type,Asset Mix Description,BNYM Classification - Segment,Mellon Security ID,ISIN,Sedol,Base Currency Description,Bloomberg Market Sector,Issuer Base Currency
MILLENNIUM TTF FI,91282CEX5,U S TREASURY NOTE,3.000% 06/30/2024 DD 06/30/22,0.03,6/30/24,0.00,0.00,0.00,0.00,1.00,NO,"300,000.00","300,000.00",6/30/24,1/1/00,7/4/2024 8:08:05 PM,FINAL,0.00,0.00,,,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US GOVERNMENTS,BOND,CORP-GOVT,B,B,United States of America,AA+,AA+,A-1+,AA+,A-1+,AA+,A-1+,,Aaa,Aaa,,Aaa,,Aaa,,,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,,D,DAILY,,US GOVERNMENT NOTES,AA+,AA+,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,91282CEX5,US91282CEX56,BQC7W04,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133EN5C0,FEDERAL FARM CR BK CONS BD,5.370% 12/27/2028 DD 12/27/22,0.05,12/27/28,"10,000,000.00","10,000,000.00","9,958,500.00","-41,500.00",2.00,NO,"44,750.00","44,750.00",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,99.59,99.59,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EN5C0,US3133EN5C08,BMH8VM9,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3134GWZG4,FEDERAL HOME LN MTG CORP,0.600% 10/20/2025 DD 10/20/20,0.01,10/20/25,"15,000,000.00","15,000,000.00","14,154,600.00","-845,400.00",2.00,NO,"17,750.00","17,750.00",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,94.36,94.36,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,NR,,AA+,A-1+,,,,Aaa,Aaa,P-1,Aaa,,,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FHLMC,D,DAILY,,FEDERAL AGENCIES,AA+,AA+,AA+,,United States Department of the Treasury,F,USD FIXED INCOME,FIXED INCOME,3134GWZG4,US3134GWZG42,BNBSF08,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3134GXCS1,FEDERAL HOME LN MTG CORP,0.625% 11/25/2025 DD 11/25/20,0.01,11/25/25,"15,000,000.00","15,000,000.00","14,112,600.00","-887,400.00",2.00,NO,"9,375.00","9,375.00",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,94.08,94.08,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,NR,,AA+,A-1+,,,,Aaa,Aaa,P-1,Aaa,,,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FHLMC,D,DAILY,,FEDERAL AGENCIES,AA+,AA+,AA+,,United States Department of the Treasury,F,USD FIXED INCOME,FIXED INCOME,3134GXCS1,US3134GXCS10,BMD5X84,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3134H1PT4,FEDERAL HOME LN MTG CORP,5.150% 01/22/2029 DD 01/22/24,0.05,1/22/29,"10,000,000.00","9,995,000.00","9,945,000.00","-50,000.00",2.00,NO,"227,458.33","227,458.33",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,99.45,99.45,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,NR,,AA+,A-1+,,,AA+,Aaa,Aaa,P-1,Aaa,,,,NR,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FHLMC,D,DAILY,,FEDERAL AGENCIES,AA+,AA+,AA+,,United States Department of the Treasury,F,USD FIXED INCOME,FIXED INCOME,3134H1PT4,US3134H1PT45,,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3135G0ZR7,FEDERAL NATL MTG ASSN,2.625% 09/06/2024 DD 09/08/14,0.03,9/6/24,"5,000,000.00","4,954,350.00","4,973,550.00","19,200.00",2.00,NO,"41,927.08","41,927.08",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,99.47,99.47,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,,,AA+,A-1+,,,AA+,Aaa,Aaa,P-1,Aaa,,,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FNMA,D,DAILY,,FEDERAL AGENCIES,AA+,AA+,AA+,,United States Department of the Treasury,F,USD FIXED INCOME,FIXED INCOME,3135G0ZR7,US3135G0ZR78,BQR7XN9,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,46514TYU6,ISRAEL ST,1.170% 08/01/2024 DD 08/01/21,0.01,8/1/24,"1,200,000.00","1,200,000.00","1,196,112.00","-3,888.00",2.00,NO,"2,379.00","2,379.00",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,99.68,99.68,T,IDSI,CLOSE,OTHER INVESTMENTS,FIXED INCOME SECURITIES,NON-US GOVERNMENT BONDS,BOND,CORP-GOVT,B,B,ISRAEL ST,-,,,,,,,,-,,,,,,,,-,-,1,SEMI-ANNUAL,FIXED RATE,,D,DAILY,,FEDERAL AGENCIES,-,,,,ISRAEL ST,F,NON-USD FIXED INCOME,FIXED INCOME,46514TYU6,US46514TYU68,,U.S. DOLLAR,,USD
MILLENNIUM TTF FI,46514YRG4,ISRAEL ST,5.370% 05/01/2026 DD 05/01/24,0.05,5/1/26,"10,000,000.00","10,000,000.00","9,999,800.00",-200.00,2.00,NO,"89,745.21","89,745.21",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,100.00,100.00,T,IDSI,CLOSE,OTHER INVESTMENTS,FIXED INCOME SECURITIES,NON-US GOVERNMENT BONDS,BOND,CORP-GOVT,B,B,ISRAEL ST,-,,,,,,,,-,,,,,,,,-,-,1,SEMI-ANNUAL,FIXED RATE,,D,DAILY,,FEDERAL AGENCIES,-,,,,ISRAEL ST,F,NON-USD FIXED INCOME,FIXED INCOME,46514YRG4,US46514YRG43,,U.S. DOLLAR,,USD
MILLENNIUM TTF FI,478160CV4,JOHNSON & JOHNSON,4.900% 06/01/2031 DD 05/20/24,0.05,6/1/31,"2,500,000.00","2,497,750.00","2,526,450.00","28,700.00",2.00,NO,"13,951.39","13,951.39",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,101.06,101.06,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,HEALTH CARE,BOND,CORP-GOVT,B,B,Johnson & Johnson,AAA,AAA,A-1+,AAA,A-1+,AAA,A-1+,AAA,Aaa,Aaa,P-1,Aaa,P-1,Aaa,P-1,WR,Aaa,AAA,2,SEMI-ANNUAL LONG,FIXED RATE,JNJ,D,DAILY,,INDUSTRIAL,-,WD,WD,WD,Johnson & Johnson,F,USD FIXED INCOME,FIXED INCOME,478160CV4,US478160CV47,BNSN2N8,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,494368BZ5,KIMBERLY-CLARK CORP,3.200% 04/25/2029 DD 04/25/19,0.03,4/25/29,"5,000,000.00","4,991,500.00","4,662,400.00","-329,100.00",2.00,NO,"29,333.33","29,333.33",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,93.25,93.25,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,HOUSEHOLD PRODUCTS,BOND,CORP-GOVT,B,B,Kimberly-Clark Corp,A,A,A-1,A,A-1,A,A-1,A,A2,A2,P-1,A2,P-1,A2,P-1,A2,A2,A2,1,SEMI-ANNUAL,FIXED RATE,KMB,D,DAILY,,INDUSTRIAL,-,WD,WD,WD,Kimberly-Clark Corp,F,USD FIXED INCOME,FIXED INCOME,494368BZ5,US494368BZ58,BJYS734,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,808513BR5,CHARLES SCHWAB CORP/THE,1.150% 05/13/2026 DD 05/13/21,0.01,5/13/26,"5,000,000.00","4,988,400.00","4,623,700.00","-364,700.00",2.00,NO,"7,666.67","7,666.67",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,92.47,92.47,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,BANKING & FINANCE,BOND,CORP-GOVT,B,B,Charles Schwab Corp/The,A-,A-,A-2,A-,A-2,A-,A-2,A-,A2,A2,P-1,A2,P-1,A2,P-1,A2,A-,A2,1,SEMI-ANNUAL,FIXED RATE,SCHW,D,DAILY,,FINANCIAL,A,A,A,A,Charles Schwab Corp/The,F,USD FIXED INCOME,FIXED INCOME,808513BR5,US808513BR53,BL553Y1,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,88579YBG5,3M CO,3.375% 03/01/2029 DD 02/22/19,0.03,3/1/29,"5,000,000.00","4,998,250.00","4,642,600.00","-355,650.00",2.00,NO,"56,250.00","56,250.00",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,92.85,92.85,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,CAPITAL GOODS,BOND,CORP-GOVT,B,B,3M Co,BBB+,BBB+,A-2,BBB+,A-2,BBB+,A-2,BBB+,A3,A3,P-2,A3,P-2,A3,P-2,BAA3,BBB+,A3,2,SEMI-ANNUAL LONG,FIXED RATE,MMM,D,DAILY,,INDUSTRIAL,A-,A-,A-,A-,3M Co,F,USD FIXED INCOME,FIXED INCOME,88579YBG5,US88579YBG52,BJKZHG2,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,91282CGL9,U S TREASURY NOTE,4.000% 02/15/2026 DD 02/15/23,0.04,2/15/26,"10,000,000.00","9,929,296.88","9,864,500.00","-64,796.88",1.00,NO,"150,549.45","150,549.45",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,98.65,98.65,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US GOVERNMENTS,BOND,CORP-GOVT,B,B,United States of America,AA+,AA+,A-1+,AA+,A-1+,AA+,A-1+,,Aaa,Aaa,,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,T,D,DAILY,,US GOVERNMENT NOTES,AA+,AA+,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,91282CGL9,US91282CGL90,BQXLPS4,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,91282CGV7,U S TREASURY NOTE,3.750% 04/15/2026 DD 04/15/23,0.04,4/15/26,"10,000,000.00","9,873,437.50","9,821,100.00","-52,337.50",1.00,NO,"78,893.44","78,893.44",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,98.21,98.21,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US GOVERNMENTS,BOND,CORP-GOVT,B,B,United States of America,AA+,AA+,A-1+,AA+,A-1+,AA+,A-1+,,Aaa,Aaa,,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,T,D,DAILY,,US GOVERNMENT NOTES,AA+,AA+,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,91282CGV7,US91282CGV72,BN6QD47,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,91282CHD6,U S TREASURY NOTE,4.250% 05/31/2025 DD 05/31/23,0.04,5/31/25,"20,000,000.00","19,890,625.00","19,834,000.00","-56,625.00",1.00,NO,"499,316.94","499,316.94",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,99.17,99.17,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US GOVERNMENTS,BOND,CORP-GOVT,B,B,United States of America,AA+,AA+,A-1+,AA+,A-1+,AA+,A-1+,,Aaa,Aaa,,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,T,D,DAILY,,US GOVERNMENT NOTES,AA+,AA+,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,91282CHD6,US91282CHD65,BP489V8,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,260543DJ9,DOW CHEMICAL CO/THE,5.150% 02/15/2034 DD 02/09/24,0.05,2/15/34,"3,500,000.00","3,499,405.00","3,433,255.00","-66,150.00",2.00,NO,"71,098.61","71,098.61",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,98.09,98.09,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,CHEMICALS,BOND,CORP-GOVT,B,B,Dow Inc,BBB,BBB,A-2,,,,,BBB,Baa1,Baa1,P-2,,,,,,BBB,BAA1,2,SEMI-ANNUAL LONG,FIXED RATE,DOW,D,DAILY,,INDUSTRIAL,BBB+,BBB+,BBB+,BBB+,Dow Inc,F,USD FIXED INCOME,FIXED INCOME,260543DJ9,US260543DJ91,BRRGLM8,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,3133EMKZ4,FEDERAL FARM CR BK CONS BD,0.790% 06/21/2027 DD 12/21/20,0.01,6/21/27,"22,000,000.00","21,992,500.00","19,628,620.00","-2,363,880.00",2.00,NO,"4,827.78","4,827.78",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,89.22,89.22,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EMKZ4,US3133EMKZ41,BMY0764,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133EMUK6,FEDERAL FARM CR BK CONS BD,1.050% 03/25/2026 DD 03/25/21,0.01,3/25/26,"15,000,000.00","15,000,000.00","14,065,200.00","-934,800.00",2.00,NO,"42,000.00","42,000.00",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,93.77,93.77,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EMUK6,US3133EMUK61,BMXC352,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133EN4K3,FEDERAL FARM CR BK CONS BD,5.330% 12/20/2027 DD 12/20/22,0.05,12/20/27,"10,000,000.00","10,000,000.00","9,960,500.00","-39,500.00",2.00,NO,"44,416.67","44,416.67",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,99.61,99.61,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EN4K3,US3133EN4K33,BMDM5N4,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133ENFF2,FEDERAL FARM CR BK CONS BD,2.040% 12/01/2031 DD 12/01/21,0.02,12/1/31,"10,000,000.00","9,990,000.00","8,297,100.00","-1,692,900.00",2.00,NO,"17,000.00","17,000.00",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,82.97,82.97,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133ENFF2,US3133ENFF25,BN4FW38,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133EPVS1,FEDERAL FARM CR BK CONS BD,5.290% 09/15/2027 DD 09/15/23,0.05,9/15/27,"10,000,000.00","10,000,000.00","9,994,600.00","-5,400.00",2.00,NO,"155,761.11","155,761.11",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,99.95,99.95,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EPVS1,US3133EPVS10,BSB8QF5,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133EPVZ5,FEDERAL FARM CR BK CONS BD,5.670% 09/18/2029 DD 09/18/23,0.06,9/18/29,"10,000,000.00","9,952,000.00","10,010,300.00","58,300.00",2.00,NO,"162,225.00","162,225.00",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,100.10,100.10,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EPVZ5,US3133EPVZ52,BSB8X65,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,46514BDU8,ISRAEL ST,5.740% 10/01/2028 DD 10/15/23,0.06,10/1/28,"2,500,000.00","2,500,000.00","2,499,975.00",-25.00,2.00,NO,"35,875.00","35,875.00",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,100.00,100.00,T,IDSI,CLOSE,OTHER INVESTMENTS,FIXED INCOME SECURITIES,NON-US GOVERNMENT BONDS,BOND,CORP-GOVT,B,B,ISRAEL ST,-,,,,,,,,-,,,,,,,,-,-,1,SEMI-ANNUAL,FIXED RATE,,D,DAILY,,FEDERAL AGENCIES,-,,,,ISRAEL ST,F,NON-USD FIXED INCOME,FIXED INCOME,46514BDU8,US46514BDU89,,U.S. DOLLAR,,USD
MILLENNIUM TTF FI,478160CJ1,JOHNSON & JOHNSON,2.625% 01/15/2025 DD 11/10/17,0.03,1/15/25,"5,000,000.00","4,999,150.00","4,928,100.00","-71,050.00",2.00,NO,"60,520.83","60,520.83",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,98.56,98.56,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,HEALTH CARE,BOND,CORP-GOVT,B,B,Johnson & Johnson,AAA,AAA,A-1+,AAA,A-1+,AAA,A-1+,AAA,Aaa,Aaa,P-1,Aaa,P-1,Aaa,P-1,AAA,Aaa,AAA,2,SEMI-ANNUAL LONG,FIXED RATE,JNJ,D,DAILY,,INDUSTRIAL,-,WD,WD,WD,Johnson & Johnson,F,USD FIXED INCOME,FIXED INCOME,478160CJ1,US478160CJ19,BFXCN53,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,717081EA7,PFIZER INC,3.000% 12/15/2026 DD 11/21/16,0.03,12/15/26,"5,000,000.00","4,957,400.00","4,771,200.00","-186,200.00",2.00,NO,"6,666.67","6,666.67",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,95.42,95.42,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,HEALTH CARE,BOND,CORP-GOVT,B,B,Pfizer Inc,A,A,A-1,A,A-1,A,A-1,A,A2,A2,P-1,A2,P-1,A2,P-1,AAA,A2,A2,2,SEMI-ANNUAL LONG,FIXED RATE,PFE,D,DAILY,,INDUSTRIAL,WD,WD,WD,WD,Pfizer Inc,F,USD FIXED INCOME,FIXED INCOME,717081EA7,US717081EA70,BZ3FFG7,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,911312BZ8,UNITED PARCEL SERVICE INC,4.875% 03/03/2033 DD 02/27/23,0.05,3/3/33,"5,000,000.00","4,998,400.00","4,937,250.00","-61,150.00",2.00,NO,"79,895.83","79,895.83",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,98.75,98.75,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,TRANSPORTATION,BOND,CORP-GOVT,B,B,United Parcel Service Inc,A,A,A-1,A,A-1,A,A-1,A,A2,A2,P-1,A2,P-1,A2,P-1,,A2,A2,2,SEMI-ANNUAL LONG,FIXED RATE,UPS,D,DAILY,,INDUSTRIAL,-,,,,United Parcel Service Inc,F,USD FIXED INCOME,FIXED INCOME,911312BZ8,US911312BZ82,BQMRXY5,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,91282CJX0,U S TREASURY NOTE,4.000% 01/31/2031 DD 01/31/24,0.04,1/31/31,"10,000,000.00","9,997,656.25","9,807,400.00","-190,256.25",1.00,NO,"167,032.97","167,032.97",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,98.07,98.07,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US GOVERNMENTS,BOND,CORP-GOVT,B,B,United States of America,AA+,AA+,A-1+,AA+,A-1+,AA+,A-1+,,Aaa,Aaa,,Aaa,,Aaa,,NR,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,T,D,DAILY,,US GOVERNMENT NOTES,AA+,AA+,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,91282CJX0,US91282CJX02,BPJM959,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,9128285M8,U S TREASURY NOTE,3.125% 11/15/2028 DD 11/15/18,0.03,11/15/28,"10,000,000.00","9,935,937.50","9,500,400.00","-435,537.50",1.00,NO,"39,911.68","39,911.68",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,95.00,95.00,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US GOVERNMENTS,BOND,CORP-GOVT,B,B,United States of America,AA+,AA+,A-1+,AA+,A-1+,AA+,A-1+,,Aaa,Aaa,,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,T,D,DAILY,,US GOVERNMENT NOTES,AA+,AA+,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,9128285M8,US9128285M81,BGRW840,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,931142EN9,WALMART INC,3.250% 07/08/2029 DD 04/23/19,0.03,7/8/29,"5,000,000.00","4,994,100.00","4,699,150.00","-294,950.00",2.00,NO,"78,090.28","78,090.28",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,93.98,93.98,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,RETAIL,BOND,CORP-GOVT,B,B,Walmart Inc,AA,AA,A-1+,AA,A-1+,AA,A-1+,AA,Aa2,Aa2,P-1,Aa2,P-1,Aa2,P-1,A3,Aa2,AA2,1,SEMI-ANNUAL,FIXED RATE,WMT,D,DAILY,,INDUSTRIAL,AA,AA,AA,AA,Walmart Inc,F,USD FIXED INCOME,FIXED INCOME,931142EN9,US931142EN95,BJK4BT0,U.S. DOLLAR,Corp,USD
MILL TETF,996087094,BNY MELLON CASH RESERVE,0.100% 12/31/2049 DD 06/26/97,0.00,12/31/49,8.49,8.49,8.49,0.00,2.00,NO,0.00,0.00,6/30/24,6/30/24,7/4/2024 8:08:05 PM,FINAL,100.00,100.00,BV,BOOK VALUE,,INTEREST-BEARING CASH,CASH & CASH EQUIVALENTS,BSDT RESERVE DEPOSIT ACCOUNTS,BOND,MUT-FUND,A,B,BNY MELLON CASH RESERVE,-,,,,,,,,-,,,,,,,,-,-,5,MONTHLY,FIXED RATE,,O,NOT APPLICABLE,,SHORT TERM CTFS,-,,,,BNY MELLON CASH RESERVE,F,CASH AND CASH EQUIVALENTS,CASH & TEMPORARY,996087094,,,U.S. DOLLAR,,USD
MILL TTF EQ-DIV,,DREYFUS GOVT CAS MGMT INST 289,VAR RT  12/31/2075 DD 06/03/97,0.05,12/31/75,"2,693,300.01","2,693,300.01","2,693,300.01",0.00,1.00,NO,"10,334.34","10,334.34",6/30/24,6/30/24,7/4/2024 8:08:05 PM,FINAL,100.00,100.00,BV,BOOK VALUE,,REGISTERED INVESTMENT COMPANIES,CASH & CASH EQUIVALENTS,SHORT TERM INVESTMENT FUNDS (US REGULATED),BOND,MUT-FUND,A,B,Bank of New York Mellon Corp/The,-,,,A,A-1,NR,,,-,,,A1,P-1,WR,,,-,-,5,MONTHLY,VARIABLE RATE,,O,NOT APPLICABLE,,SHORT TERM CTFS,-,,AA-,NR,Mellon Financial Corp,V,MUTUAL FUNDS,CASH & TEMPORARY,996086609,,,U.S. DOLLAR,Equity,USD
